Profile [m],Longitude [degrees_east],Latitude [degrees_north],Bed [m],Surface [m],Ice Thickness [m]
44647.223,-48.834084,69.181076,-1204.0,941.0,2145.0
44746.715,-48.83164,69.18127,-1214.0,945.0,2160.0
44846.203,-48.829193,69.18145,-1221.0,948.0,2170.0
44945.695,-48.826744,69.18164,-1216.0,949.0,2165.0
45045.188,-48.8243,69.18182,-1207.0,950.0,2158.0
45144.68,-48.821854,69.18201,-1197.0,951.0,2149.0
45244.17,-48.81941,69.1822,-1185.0,953.0,2138.0
45343.66,-48.816963,69.18238,-1174.0,954.0,2129.0
45443.152,-48.814518,69.18256,-1165.0,956.0,2121.0
45542.645,-48.812073,69.182755,-1166.0,957.0,2124.0
45642.137,-48.809624,69.18294,-1173.0,958.0,2131.0
45741.63,-48.80718,69.18312,-1183.0,958.0,2141.0
45841.12,-48.804733,69.18331,-1193.0,959.0,2152.0
45940.61,-48.802288,69.183495,-1202.0,960.0,2162.0
46040.1,-48.79984,69.18368,-1215.0,960.0,2176.0
46139.594,-48.797394,69.18387,-1228.0,962.0,2191.0
46239.086,-48.79495,69.18405,-1242.0,964.0,2207.0
46338.58,-48.792503,69.184235,-1259.0,965.0,2224.0
46438.066,-48.790054,69.184425,-1270.0,965.0,2236.0
46537.56,-48.78761,69.18461,-1278.0,966.0,2245.0
46637.05,-48.785164,69.18479,-1282.0,968.0,2250.0
46736.543,-48.782715,69.184975,-1285.0,970.0,2255.0
46836.035,-48.78027,69.185165,-1285.0,971.0,2257.0
46935.523,-48.777824,69.18535,-1277.0,972.0,2249.0
47035.016,-48.775375,69.18553,-1266.0,973.0,2240.0
47134.508,-48.77293,69.18572,-1255.0,975.0,2231.0
47234.0,-48.770485,69.185905,-1249.0,976.0,2226.0
47333.492,-48.768036,69.18609,-1238.0,978.0,2217.0
47432.98,-48.76559,69.18627,-1224.0,981.0,2205.0
47532.473,-48.76314,69.18646,-1207.0,983.0,2191.0
47631.965,-48.760696,69.186646,-1186.0,987.0,2173.0
47731.457,-48.758247,69.18683,-1165.0,991.0,2156.0
47830.95,-48.755802,69.18701,-1149.0,992.0,2142.0
47930.44,-48.753353,69.187195,-1134.0,994.0,2128.0
48029.93,-48.750908,69.187386,-1115.0,997.0,2112.0
48129.42,-48.74846,69.18757,-1097.0,1000.0,2097.0
48228.914,-48.746014,69.18775,-1084.0,1004.0,2088.0
48328.406,-48.743565,69.187935,-1073.0,1008.0,2081.0
48427.9,-48.74112,69.18812,-1069.0,1010.0,2079.0
48527.387,-48.73867,69.18831,-1065.0,1013.0,2078.0
48626.88,-48.736225,69.18849,-1061.0,1016.0,2077.0
48726.37,-48.733776,69.188675,-1060.0,1018.0,2078.0
48825.863,-48.73133,69.18886,-1061.0,1019.0,2080.0
48925.355,-48.72888,69.18904,-1065.0,1021.0,2086.0
49024.844,-48.726437,69.18923,-1069.0,1024.0,2094.0
49124.336,-48.723988,69.189415,-1075.0,1026.0,2102.0
49223.83,-48.72154,69.1896,-1082.0,1029.0,2112.0
49323.32,-48.719093,69.18978,-1096.0,1031.0,2127.0
49422.812,-48.716644,69.189964,-1112.0,1033.0,2146.0
49522.305,-48.714195,69.19015,-1131.0,1034.0,2165.0
49621.793,-48.71175,69.19034,-1143.0,1036.0,2179.0
49721.285,-48.7093,69.19052,-1156.0,1039.0,2195.0
49820.777,-48.706852,69.190704,-1174.0,1041.0,2215.0
49920.27,-48.704407,69.19089,-1193.0,1043.0,2237.0
50019.76,-48.701958,69.19107,-1212.0,1045.0,2257.0
50119.25,-48.69951,69.19125,-1226.0,1047.0,2274.0
50218.742,-48.69706,69.19144,-1239.0,1048.0,2287.0
50318.234,-48.694614,69.19162,-1248.0,1049.0,2297.0
50417.727,-48.692165,69.1918,-1251.0,1049.0,2300.0
50517.22,-48.689716,69.19199,-1253.0,1050.0,2303.0
50616.707,-48.687267,69.19218,-1253.0,1051.0,2304.0
50716.2,-48.684822,69.19236,-1241.0,1052.0,2294.0
50815.69,-48.682373,69.19254,-1231.0,1055.0,2287.0
50915.184,-48.679924,69.192726,-1224.0,1058.0,2282.0
51014.676,-48.677475,69.19291,-1217.0,1060.0,2277.0
51114.168,-48.675026,69.19309,-1209.0,1061.0,2271.0
51213.656,-48.672577,69.193275,-1202.0,1063.0,2265.0
51313.15,-48.67013,69.19346,-1202.0,1066.0,2269.0
51412.64,-48.667683,69.19364,-1204.0,1068.0,2273.0
51512.133,-48.665234,69.193825,-1207.0,1071.0,2278.0
51611.625,-48.662785,69.19401,-1214.0,1071.0,2285.0
51711.113,-48.660336,69.19419,-1224.0,1072.0,2297.0
51810.605,-48.657887,69.194374,-1236.0,1075.0,2312.0
51910.098,-48.655437,69.19456,-1247.0,1077.0,2324.0
52009.59,-48.65299,69.19474,-1256.0,1079.0,2335.0
52109.082,-48.65054,69.19492,-1263.0,1081.0,2344.0
52208.57,-48.64809,69.19511,-1270.0,1082.0,2353.0
52308.062,-48.64564,69.19529,-1278.0,1084.0,2362.0
52407.555,-48.643192,69.19547,-1283.0,1086.0,2369.0
52507.047,-48.640743,69.195656,-1281.0,1089.0,2371.0
52606.54,-48.638294,69.19584,-1278.0,1092.0,2370.0
52706.027,-48.635845,69.19602,-1275.0,1093.0,2368.0
52805.52,-48.633396,69.196205,-1271.0,1095.0,2366.0
52905.01,-48.630947,69.19639,-1269.0,1096.0,2365.0
53004.504,-48.628498,69.19657,-1271.0,1097.0,2369.0
53103.996,-48.62605,69.196754,-1281.0,1097.0,2379.0
53203.49,-48.6236,69.19694,-1290.0,1098.0,2388.0
53302.977,-48.62115,69.19712,-1290.0,1098.0,2389.0
53402.47,-48.618702,69.1973,-1287.0,1100.0,2387.0
53501.96,-48.616253,69.19749,-1286.0,1101.0,2388.0
53601.453,-48.613804,69.19767,-1290.0,1103.0,2394.0
53700.945,-48.61135,69.19785,-1295.0,1105.0,2401.0
53800.434,-48.608902,69.19804,-1302.0,1107.0,2410.0
53899.926,-48.606453,69.19822,-1301.0,1109.0,2410.0
53999.418,-48.604004,69.1984,-1299.0,1111.0,2411.0
54098.91,-48.601555,69.198586,-1298.0,1113.0,2411.0
54198.402,-48.599102,69.19877,-1298.0,1114.0,2413.0
54297.89,-48.596653,69.19895,-1297.0,1115.0,2413.0
54397.383,-48.594204,69.199135,-1294.0,1116.0,2411.0
54496.875,-48.591755,69.19931,-1291.0,1118.0,2409.0
54596.367,-48.589306,69.19949,-1286.0,1119.0,2406.0
54695.86,-48.586853,69.19968,-1282.0,1121.0,2403.0
54795.35,-48.584404,69.19986,-1282.0,1123.0,2405.0
54894.84,-48.581955,69.20004,-1285.0,1125.0,2410.0
54994.332,-48.579502,69.200226,-1291.0,1126.0,2418.0
55093.824,-48.577053,69.20041,-1291.0,1128.0,2420.0
55193.316,-48.574604,69.20059,-1286.0,1130.0,2417.0
55292.81,-48.572155,69.200775,-1277.0,1131.0,2408.0
55392.297,-48.569702,69.20095,-1251.0,1132.0,2383.0
55491.79,-48.567253,69.20113,-1231.0,1133.0,2364.0
55591.28,-48.5648,69.20132,-1219.0,1134.0,2354.0
55690.773,-48.56235,69.2015,-1204.0,1135.0,2339.0
55790.266,-48.559902,69.20168,-1199.0,1136.0,2335.0
55889.754,-48.55745,69.201866,-1213.0,1136.0,2350.0
55989.246,-48.555,69.20204,-1220.0,1137.0,2357.0
56088.74,-48.55255,69.202225,-1231.0,1138.0,2369.0
56188.23,-48.5501,69.20241,-1251.0,1139.0,2391.0
56287.723,-48.54765,69.20259,-1265.0,1140.0,2406.0
56387.21,-48.545197,69.202774,-1271.0,1141.0,2412.0
56486.703,-48.542747,69.20295,-1267.0,1141.0,2408.0
56586.195,-48.540295,69.20313,-1267.0,1142.0,2410.0
56685.688,-48.537846,69.203316,-1272.0,1144.0,2416.0
56785.18,-48.535393,69.2035,-1271.0,1145.0,2417.0
56884.67,-48.532944,69.20368,-1269.0,1147.0,2417.0
56984.16,-48.53049,69.20386,-1266.0,1149.0,2416.0
57083.652,-48.52804,69.20404,-1262.0,1150.0,2413.0
57183.145,-48.52559,69.20422,-1256.0,1152.0,2409.0
57282.637,-48.52314,69.20441,-1250.0,1154.0,2405.0
57382.13,-48.520687,69.20459,-1248.0,1156.0,2404.0
57481.617,-48.518234,69.204765,-1246.0,1158.0,2404.0
57581.11,-48.515785,69.20495,-1245.0,1160.0,2405.0
57680.6,-48.513332,69.20513,-1244.0,1161.0,2406.0
57780.094,-48.510883,69.205315,-1242.0,1163.0,2406.0
57879.586,-48.50843,69.20549,-1241.0,1165.0,2406.0
57979.074,-48.505978,69.20567,-1247.0,1166.0,2413.0
58078.566,-48.50353,69.20586,-1252.0,1167.0,2420.0
58178.004,-48.501026,69.20587,-1248.0,1168.0,2417.0
58277.44,-48.498524,69.205894,-1240.0,1169.0,2410.0
58376.88,-48.49602,69.20591,-1236.0,1171.0,2407.0
58476.316,-48.49352,69.20593,-1235.0,1172.0,2408.0
58575.75,-48.491016,69.205956,-1235.0,1173.0,2408.0
58675.188,-48.488518,69.20597,-1235.0,1174.0,2409.0
58774.625,-48.486015,69.20599,-1236.0,1174.0,2411.0
58874.062,-48.483513,69.20601,-1245.0,1175.0,2421.0
58973.5,-48.48101,69.20603,-1254.0,1176.0,2431.0
59072.934,-48.478508,69.20605,-1261.0,1177.0,2438.0
59172.37,-48.476006,69.20607,-1265.0,1179.0,2445.0
59271.81,-48.473503,69.20609,-1270.0,1180.0,2450.0
59371.246,-48.471004,69.20611,-1274.0,1181.0,2456.0
59470.684,-48.468502,69.20613,-1277.0,1182.0,2459.0
59570.117,-48.466,69.20615,-1278.0,1182.0,2461.0
59669.555,-48.463497,69.20617,-1278.0,1184.0,2462.0
59768.992,-48.460995,69.206184,-1278.0,1185.0,2464.0
59868.43,-48.458492,69.20621,-1277.0,1187.0,2465.0
59967.867,-48.45599,69.20622,-1274.0,1189.0,2463.0
60067.3,-48.453487,69.206245,-1266.0,1190.0,2457.0
60166.74,-48.450985,69.20626,-1257.0,1193.0,2450.0
60266.176,-48.448486,69.20628,-1247.0,1195.0,2443.0
60365.613,-48.445984,69.2063,-1239.0,1197.0,2436.0
60465.05,-48.44348,69.20632,-1231.0,1199.0,2430.0
60564.484,-48.44098,69.20634,-1224.0,1201.0,2426.0
60663.92,-48.438477,69.20636,-1217.0,1203.0,2420.0
60763.36,-48.435974,69.206375,-1207.0,1205.0,2412.0
60862.797,-48.43347,69.20639,-1193.0,1208.0,2402.0
60962.234,-48.43097,69.20641,-1179.0,1210.0,2390.0
61061.668,-48.428467,69.20643,-1165.0,1212.0,2378.0
61161.105,-48.42597,69.20645,-1152.0,1214.0,2366.0
61260.543,-48.423466,69.20647,-1140.0,1216.0,2357.0
61359.98,-48.420963,69.20649,-1129.0,1218.0,2348.0
61459.418,-48.41846,69.206505,-1118.0,1220.0,2339.0
61558.85,-48.41596,69.20652,-1113.0,1221.0,2335.0
61658.29,-48.413456,69.20654,-1109.0,1222.0,2332.0
61757.727,-48.410954,69.20656,-1105.0,1223.0,2329.0
61857.164,-48.40845,69.20658,-1101.0,1225.0,2326.0
61956.6,-48.40595,69.2066,-1098.0,1226.0,2325.0
62056.04,-48.403446,69.20662,-1099.0,1226.0,2326.0
62155.473,-48.400948,69.206635,-1099.0,1227.0,2326.0
62254.91,-48.398445,69.20665,-1099.0,1227.0,2326.0
62354.348,-48.395943,69.20667,-1101.0,1228.0,2330.0
62453.785,-48.39344,69.20669,-1109.0,1228.0,2338.0
62553.223,-48.390938,69.2067,-1120.0,1229.0,2349.0
62652.656,-48.388435,69.206726,-1130.0,1229.0,2360.0
62752.094,-48.385933,69.20674,-1132.0,1231.0,2363.0
62851.53,-48.38343,69.20676,-1130.0,1232.0,2363.0
62950.97,-48.380928,69.20678,-1125.0,1234.0,2359.0
63050.406,-48.378426,69.206795,-1120.0,1234.0,2355.0
63149.84,-48.375923,69.20682,-1116.0,1235.0,2351.0
63249.277,-48.373425,69.20683,-1113.0,1236.0,2350.0
63348.715,-48.370922,69.20685,-1109.0,1237.0,2347.0
63448.152,-48.36842,69.20687,-1105.0,1239.0,2344.0
63547.59,-48.365917,69.20689,-1107.0,1240.0,2347.0
63647.023,-48.363415,69.2069,-1111.0,1242.0,2353.0
63746.46,-48.360912,69.20692,-1115.0,1244.0,2360.0
63845.9,-48.35841,69.20694,-1119.0,1245.0,2364.0
63945.336,-48.355907,69.206955,-1119.0,1246.0,2366.0
64044.773,-48.353405,69.20697,-1118.0,1247.0,2366.0
64144.207,-48.350903,69.20699,-1118.0,1248.0,2366.0
64243.645,-48.3484,69.20701,-1116.0,1249.0,2366.0
64343.082,-48.345898,69.20702,-1115.0,1251.0,2366.0
64442.52,-48.343395,69.20704,-1113.0,1252.0,2366.0
64541.957,-48.340893,69.20706,-1111.0,1253.0,2365.0
64641.39,-48.338394,69.20708,-1109.0,1254.0,2364.0
64740.83,-48.33589,69.20709,-1108.0,1255.0,2363.0
64840.266,-48.33339,69.207115,-1107.0,1256.0,2364.0
64939.703,-48.330887,69.20713,-1108.0,1258.0,2366.0
65039.14,-48.328384,69.207146,-1115.0,1258.0,2374.0
65138.574,-48.325882,69.20716,-1123.0,1259.0,2383.0
65238.01,-48.32338,69.20718,-1133.0,1261.0,2394.0
65337.45,-48.320877,69.2072,-1145.0,1261.0,2407.0
65436.887,-48.318375,69.207214,-1157.0,1263.0,2420.0
65536.32,-48.315872,69.20723,-1170.0,1264.0,2434.0
65635.76,-48.31337,69.207245,-1181.0,1265.0,2447.0
65735.195,-48.310867,69.20727,-1191.0,1267.0,2458.0
65834.63,-48.308365,69.20728,-1198.0,1269.0,2467.0
65934.07,-48.305862,69.2073,-1198.0,1270.0,2469.0
66033.51,-48.30336,69.20731,-1196.0,1272.0,2469.0
66132.945,-48.300858,69.20733,-1191.0,1274.0,2466.0
66232.38,-48.298355,69.20735,-1188.0,1276.0,2465.0
66331.82,-48.295853,69.20737,-1183.0,1278.0,2461.0
66431.25,-48.293354,69.20738,-1175.0,1280.0,2455.0
66530.69,-48.29085,69.2074,-1165.0,1282.0,2448.0
66630.125,-48.28835,69.20741,-1158.0,1284.0,2442.0
66729.56,-48.285847,69.20743,-1152.0,1285.0,2438.0
66829.0,-48.283344,69.20744,-1148.0,1287.0,2435.0
66928.44,-48.28084,69.207466,-1141.0,1288.0,2430.0
67027.875,-48.27834,69.20748,-1133.0,1290.0,2424.0
67127.31,-48.275837,69.2075,-1125.0,1292.0,2418.0
67226.75,-48.273335,69.20751,-1117.0,1294.0,2412.0
67326.19,-48.270832,69.20753,-1110.0,1295.0,2406.0
67425.625,-48.26833,69.20754,-1102.0,1297.0,2400.0
67525.055,-48.265827,69.20756,-1095.0,1300.0,2395.0
67624.49,-48.263325,69.20758,-1090.0,1301.0,2392.0
67723.93,-48.260822,69.207596,-1087.0,1303.0,2391.0
67823.37,-48.25832,69.20761,-1085.0,1306.0,2391.0
67922.805,-48.255817,69.20763,-1083.0,1308.0,2392.0
68022.24,-48.253315,69.20764,-1084.0,1310.0,2394.0
68121.68,-48.250813,69.20766,-1085.0,1311.0,2396.0
68221.12,-48.24831,69.20767,-1085.0,1311.0,2397.0
68320.555,-48.245808,69.20769,-1085.0,1313.0,2399.0
68419.99,-48.243305,69.2077,-1085.0,1315.0,2400.0
68519.42,-48.240803,69.20772,-1084.0,1315.0,2400.0
68618.86,-48.2383,69.20773,-1083.0,1317.0,2400.0
68718.3,-48.235798,69.20775,-1081.0,1318.0,2399.0
68817.734,-48.233295,69.20776,-1078.0,1319.0,2397.0
68917.17,-48.230793,69.20778,-1075.0,1320.0,2396.0
69016.61,-48.22829,69.2078,-1074.0,1321.0,2396.0
69116.05,-48.22579,69.20782,-1074.0,1322.0,2397.0
69215.484,-48.223286,69.20783,-1073.0,1324.0,2398.0
69314.92,-48.220783,69.20785,-1073.0,1326.0,2399.0
69414.36,-48.21828,69.20786,-1072.0,1328.0,2400.0
69513.79,-48.21578,69.20788,-1077.0,1329.0,2406.0
69613.23,-48.213276,69.20789,-1083.0,1329.0,2413.0
69712.664,-48.210773,69.20791,-1086.0,1329.0,2416.0
69812.1,-48.20827,69.207924,-1098.0,1330.0,2428.0
69911.54,-48.20577,69.20794,-1112.0,1331.0,2443.0
70010.98,-48.203266,69.207954,-1124.0,1332.0,2457.0
70110.414,-48.200764,69.20797,-1127.0,1333.0,2461.0
70209.85,-48.19826,69.207985,-1128.0,1334.0,2463.0
70309.29,-48.19576,69.208,-1129.0,1334.0,2464.0
70408.73,-48.193256,69.208015,-1129.0,1335.0,2464.0
70508.16,-48.190754,69.20803,-1129.0,1336.0,2465.0
70607.59,-48.18825,69.20804,-1131.0,1337.0,2469.0
70707.03,-48.18575,69.20805,-1138.0,1338.0,2477.0
70806.47,-48.183247,69.20807,-1146.0,1339.0,2486.0
70905.91,-48.180744,69.208084,-1155.0,1340.0,2495.0
71005.34,-48.17824,69.2081,-1159.0,1340.0,2500.0
71104.78,-48.17574,69.208115,-1159.0,1341.0,2501.0
71204.22,-48.173237,69.20813,-1149.0,1341.0,2491.0
71303.66,-48.170734,69.208145,-1137.0,1342.0,2480.0
71402.42,-48.16827,69.20825,-1124.0,1343.0,2468.0
71501.19,-48.165802,69.20837,-1115.0,1344.0,2459.0
71599.95,-48.163334,69.20847,-1106.0,1344.0,2451.0
71698.72,-48.16087,69.20858,-1098.0,1344.0,2443.0
71797.484,-48.1584,69.20869,-1089.0,1344.0,2434.0
71896.25,-48.155933,69.2088,-1080.0,1345.0,2425.0
71995.016,-48.15347,69.20891,-1071.0,1345.0,2417.0
72093.77,-48.151,69.209015,-1064.0,1345.0,2409.0
72192.54,-48.148533,69.20913,-1055.0,1345.0,2401.0
72291.305,-48.146065,69.209236,-1047.0,1344.0,2391.0
72390.07,-48.1436,69.20934,-1032.0,1345.0,2377.0
72488.836,-48.141132,69.20945,-1019.0,1345.0,2365.0
72587.6,-48.138664,69.209564,-1009.0,1345.0,2354.0
72686.37,-48.136196,69.20967,-1000.0,1345.0,2346.0
72785.13,-48.13373,69.20978,-990.0,1346.0,2336.0
72883.9,-48.131264,69.209885,-979.0,1346.0,2326.0
72982.664,-48.128796,69.20999,-968.0,1347.0,2315.0
73081.43,-48.126328,69.210106,-959.0,1348.0,2307.0
73180.195,-48.12386,69.21021,-954.0,1348.0,2302.0
73278.96,-48.121395,69.21032,-948.0,1347.0,2295.0
73377.73,-48.118927,69.21043,-941.0,1347.0,2288.0
73476.49,-48.11646,69.21053,-932.0,1348.0,2280.0
73575.26,-48.11399,69.21065,-921.0,1349.0,2271.0
73674.02,-48.111523,69.210754,-911.0,1351.0,2263.0
73772.79,-48.10906,69.21086,-902.0,1352.0,2254.0
73871.555,-48.10659,69.21097,-893.0,1353.0,2246.0
73970.32,-48.104122,69.211075,-885.0,1353.0,2239.0
74069.086,-48.101654,69.21119,-881.0,1353.0,2234.0
74167.85,-48.099186,69.211296,-875.0,1354.0,2230.0
74266.62,-48.096718,69.2114,-870.0,1354.0,2224.0
74365.38,-48.09425,69.21151,-864.0,1354.0,2219.0
74464.15,-48.09178,69.21162,-859.0,1355.0,2214.0
74562.914,-48.089317,69.21172,-853.0,1356.0,2210.0
74661.68,-48.08685,69.21183,-845.0,1358.0,2204.0
74760.445,-48.08438,69.211945,-837.0,1360.0,2197.0
74859.21,-48.081913,69.21205,-828.0,1362.0,2190.0
74957.98,-48.079445,69.21216,-822.0,1363.0,2185.0
75056.74,-48.076977,69.212265,-814.0,1364.0,2179.0
75155.51,-48.07451,69.21237,-807.0,1365.0,2172.0
75254.266,-48.07204,69.21248,-798.0,1367.0,2165.0
75353.03,-48.069572,69.212585,-792.0,1370.0,2163.0
75451.8,-48.067104,69.21269,-790.0,1372.0,2163.0
75550.56,-48.064636,69.2128,-786.0,1374.0,2160.0
75649.33,-48.06217,69.21291,-783.0,1375.0,2159.0
75748.09,-48.0597,69.21302,-780.0,1377.0,2158.0
75846.86,-48.05723,69.21313,-780.0,1379.0,2159.0
75945.625,-48.054764,69.213234,-779.0,1381.0,2160.0
76044.39,-48.052296,69.21334,-777.0,1383.0,2161.0
76143.16,-48.049828,69.21345,-776.0,1385.0,2161.0
76241.92,-48.04736,69.213554,-777.0,1386.0,2164.0
76340.69,-48.04489,69.21366,-781.0,1386.0,2168.0
76439.45,-48.042423,69.21377,-781.0,1388.0,2169.0
76538.22,-48.039955,69.213875,-780.0,1389.0,2169.0
76636.984,-48.037487,69.21398,-779.0,1390.0,2170.0
76735.75,-48.03502,69.21409,-781.0,1392.0,2174.0
76834.516,-48.03255,69.214195,-785.0,1394.0,2179.0
76933.28,-48.030083,69.2143,-789.0,1396.0,2185.0
77032.05,-48.027615,69.21441,-794.0,1397.0,2191.0
77130.81,-48.025146,69.214516,-798.0,1398.0,2196.0
77229.58,-48.02268,69.21462,-802.0,1398.0,2200.0
77328.34,-48.02021,69.21473,-802.0,1399.0,2202.0
77427.11,-48.017742,69.214836,-801.0,1401.0,2202.0
77525.875,-48.01527,69.21494,-798.0,1401.0,2199.0
77624.64,-48.012802,69.21505,-803.0,1402.0,2205.0
77723.41,-48.010334,69.21516,-810.0,1402.0,2212.0
77822.17,-48.007866,69.21526,-813.0,1403.0,2216.0
77920.94,-48.005398,69.21537,-811.0,1405.0,2216.0
78019.7,-48.00293,69.21548,-809.0,1406.0,2215.0
78118.47,-48.00046,69.21558,-806.0,1407.0,2213.0
78217.234,-47.997993,69.21569,-801.0,1407.0,2209.0
78316.0,-47.99552,69.2158,-796.0,1408.0,2205.0
78414.76,-47.993053,69.215904,-788.0,1409.0,2198.0
78513.52,-47.990585,69.21601,-781.0,1410.0,2191.0
78612.29,-47.988117,69.21612,-774.0,1411.0,2185.0
78711.055,-47.98565,69.216225,-765.0,1412.0,2177.0
78809.82,-47.98318,69.21633,-755.0,1413.0,2169.0
78907.76,-47.98082,69.21658,-752.0,1415.0,2168.0
79005.695,-47.97846,69.216835,-755.0,1417.0,2172.0
79103.63,-47.976097,69.21709,-755.0,1418.0,2173.0
79201.56,-47.973736,69.21734,-754.0,1419.0,2173.0
79299.5,-47.971375,69.21759,-754.0,1421.0,2175.0
79397.44,-47.969013,69.21784,-755.0,1422.0,2178.0
79495.37,-47.966652,69.2181,-757.0,1424.0,2181.0
79593.305,-47.96429,69.21835,-760.0,1425.0,2185.0
79691.24,-47.96193,69.218605,-760.0,1427.0,2187.0
79789.18,-47.959568,69.21886,-750.0,1428.0,2179.0
79887.11,-47.957207,69.21911,-743.0,1430.0,2173.0
79985.05,-47.95484,69.21936,-737.0,1432.0,2170.0
80082.984,-47.95248,69.21961,-734.0,1435.0,2169.0
80180.92,-47.95012,69.219864,-732.0,1436.0,2169.0
80278.85,-47.947758,69.220116,-732.0,1437.0,2170.0
80376.79,-47.945396,69.22037,-732.0,1438.0,2171.0
80474.73,-47.943035,69.22062,-730.0,1439.0,2170.0
80572.664,-47.940674,69.22088,-727.0,1441.0,2169.0
80670.59,-47.93831,69.22113,-728.0,1443.0,2172.0
80768.53,-47.935947,69.22138,-734.0,1444.0,2178.0
80866.47,-47.933586,69.221634,-740.0,1445.0,2185.0
80964.41,-47.931225,69.221886,-745.0,1447.0,2193.0
81062.336,-47.92886,69.22214,-750.0,1450.0,2200.0
81160.27,-47.9265,69.22239,-760.0,1451.0,2211.0
81258.21,-47.924137,69.22264,-771.0,1452.0,2224.0
81356.14,-47.921776,69.22289,-785.0,1453.0,2238.0
81454.08,-47.91941,69.223145,-796.0,1454.0,2251.0
81552.016,-47.91705,69.2234,-809.0,1456.0,2265.0
81649.95,-47.91469,69.22365,-818.0,1458.0,2276.0
81747.88,-47.912323,69.2239,-823.0,1460.0,2284.0
81845.82,-47.90996,69.22415,-827.0,1462.0,2289.0
81943.76,-47.907597,69.2244,-828.0,1465.0,2293.0
82041.695,-47.905235,69.224655,-832.0,1466.0,2299.0
82139.625,-47.902874,69.22491,-842.0,1467.0,2310.0
82237.56,-47.90051,69.22516,-847.0,1467.0,2315.0
82335.5,-47.898148,69.22541,-847.0,1468.0,2315.0
82433.44,-47.895782,69.22566,-842.0,1468.0,2310.0
82531.37,-47.89342,69.225914,-840.0,1468.0,2309.0
82629.305,-47.891056,69.226166,-840.0,1469.0,2310.0
82727.24,-47.888695,69.22642,-843.0,1470.0,2313.0
82825.17,-47.88633,69.22667,-844.0,1470.0,2314.0
82923.11,-47.88397,69.22692,-840.0,1470.0,2310.0
83021.05,-47.881603,69.22717,-827.0,1471.0,2298.0
83118.984,-47.87924,69.227425,-817.0,1471.0,2289.0
83218.555,-47.876896,69.227104,-813.0,1471.0,2285.0
83318.125,-47.874554,69.22678,-806.0,1472.0,2278.0
83417.7,-47.87221,69.22647,-794.0,1473.0,2268.0
83517.27,-47.86987,69.22615,-786.0,1474.0,2261.0
83616.85,-47.867527,69.22583,-778.0,1475.0,2253.0
83716.42,-47.86518,69.22551,-769.0,1475.0,2245.0
83816.0,-47.86284,69.2252,-760.0,1476.0,2236.0
83915.57,-47.860497,69.22488,-752.0,1477.0,2230.0
84015.14,-47.858154,69.224556,-747.0,1477.0,2224.0
84114.72,-47.855812,69.22424,-741.0,1478.0,2219.0
84214.29,-47.85347,69.22392,-735.0,1479.0,2214.0
84313.87,-47.851128,69.2236,-728.0,1480.0,2209.0
84413.44,-47.848785,69.22328,-720.0,1481.0,2201.0
84513.016,-47.846443,69.22297,-709.0,1481.0,2191.0
84612.586,-47.8441,69.22265,-698.0,1483.0,2181.0
84712.16,-47.84176,69.22233,-685.0,1484.0,2170.0
84811.734,-47.839417,69.22201,-680.0,1485.0,2165.0
84911.305,-47.837074,69.221695,-676.0,1486.0,2162.0
85010.88,-47.834732,69.221375,-674.0,1487.0,2161.0
85110.45,-47.832394,69.221054,-672.0,1488.0,2160.0
85210.02,-47.83005,69.22073,-671.0,1489.0,2160.0
85309.6,-47.82771,69.22041,-670.0,1489.0,2160.0
85409.17,-47.825367,69.2201,-669.0,1490.0,2160.0
85508.75,-47.823025,69.21978,-669.0,1491.0,2160.0
85608.32,-47.820683,69.21946,-661.0,1492.0,2154.0
85707.9,-47.818344,69.21914,-653.0,1493.0,2146.0
85807.47,-47.816,69.21883,-648.0,1494.0,2142.0
85907.04,-47.81366,69.218506,-643.0,1495.0,2138.0
86006.62,-47.81132,69.218185,-626.0,1496.0,2122.0
86106.19,-47.80898,69.217865,-607.0,1496.0,2104.0
86205.766,-47.806637,69.217545,-589.0,1497.0,2086.0
86305.336,-47.8043,69.217224,-568.0,1497.0,2066.0
86404.91,-47.801956,69.21691,-547.0,1498.0,2045.0
86504.484,-47.799614,69.21659,-525.0,1499.0,2025.0
86604.055,-47.797276,69.21627,-506.0,1500.0,2006.0
86703.63,-47.794933,69.21595,-490.0,1501.0,1991.0
86803.2,-47.792595,69.21563,-475.0,1501.0,1976.0
86902.78,-47.790253,69.21531,-460.0,1501.0,1962.0
87002.35,-47.787914,69.215,-447.0,1501.0,1949.0
87101.92,-47.785572,69.214676,-436.0,1502.0,1938.0
87201.5,-47.783234,69.214355,-425.0,1503.0,1929.0
